,id,question.question_concept,question.choices,question.stem,keywords
325,3037ec4c19bb3286d9ebd9416bb64f66,wound,"[{'label': 'A', 'text': 'fight'}, {'label': 'B', 'text': 'patient'}, {'label': 'C', 'text': 'injured person'}, {'label': 'D', 'text': 'body'}, {'label': 'E', 'text': 'battle'}]","Unfortunately he suffered a mortal wound, he was one of many lost in the what?","['suffered', 'wound', 'lost', 'mortal', 'unfortunately']"
326,c1f14c31f4d98445652e806cea770c99,horse,"[{'label': 'A', 'text': 'pet'}, {'label': 'B', 'text': 'go away'}, {'label': 'C', 'text': 'run quickly'}, {'label': 'D', 'text': 'drink water'}, {'label': 'E', 'text': 'sleep'}]",Jamie is a cowboy.  He owns a horse.  What might the horse do when he digs his boots into the horse's side.,"['horse', 'cowboy', 'boots', 'jamie', 'digs']"
327,8a1c1a76553e4e8d04b2c9578c06d766,boredom,"[{'label': 'A', 'text': 'have fun'}, {'label': 'B', 'text': 'talk more'}, {'label': 'C', 'text': 'play games'}, {'label': 'D', 'text': 'learn new'}, {'label': 'E', 'text': 'go somewhere'}]",How might someone avoid boredom?,"['boredom', 'avoid']"
328,a3a634d7ce345192ac43c1789e576bd5,hearing testimony,"[{'label': 'A', 'text': 'exasperation'}, {'label': 'B', 'text': 'annoyed'}, {'label': 'C', 'text': 'anger'}, {'label': 'D', 'text': 'boredom'}, {'label': 'E', 'text': 'scrutinizing'}]",What emotional response would be elicited from listening to others try to convince you about the efficacy of something which you do not care about?,"['convince', 'efficacy', 'emotional', 'listening', 'elicited']"
329,bea369dd17724c1a28af2e3f0e1dc212,industry,"[{'label': 'A', 'text': 'big city'}, {'label': 'B', 'text': 'los angeles'}, {'label': 'C', 'text': 'factory'}, {'label': 'D', 'text': 'civilization'}, {'label': 'E', 'text': 'michigan'}]",Where would find most of a country's major industry?,"['industry', 'country', 'major']"
330,06fdd7ffe69cb4137f09f1d92b163a3d,cooling off,"[{'label': 'A', 'text': 'sweating'}, {'label': 'B', 'text': 'air conditioning'}, {'label': 'C', 'text': 'expansion'}, {'label': 'D', 'text': 'shivering'}, {'label': 'E', 'text': 'relaxation'}]","When you work out and get hot you need some cooling off afterwards, in the meantime the body gets a head start by what?","['cooling', 'body', 'head', 'work', 'meantime']"
331,d6bc0f38f5250b18b758cfb31c2bdd69,tile,"[{'label': 'A', 'text': 'wall'}, {'label': 'B', 'text': 'computer game'}, {'label': 'C', 'text': 'roof'}, {'label': 'D', 'text': 'floor'}, {'label': 'E', 'text': 'ceiling'}]",Where would you step on a tile?,"['tile', 'step']"
332,82222274f049146f6235caa3b175c443,upright piano,"[{'label': 'A', 'text': 'living room'}, {'label': 'B', 'text': 'band'}, {'label': 'C', 'text': 'college'}, {'label': 'D', 'text': 'house'}, {'label': 'E', 'text': 'back pocket'}]","I bought an upright piano, but my mother says not to leave it outside, where should it put it?","['outside', 'piano', 'upright', 'mother', 'leave']"
333,60a5108218c3a7233bb242f1f7b82a33,toy soldier,"[{'label': 'A', 'text': 'movies'}, {'label': 'B', 'text': 'ebay auction'}, {'label': 'C', 'text': 'toy box'}, {'label': 'D', 'text': 'toy store'}, {'label': 'E', 'text': ""child's hand""}]",Where would you find a toy soldier that is not being played with?,"['soldier', 'toy', 'played']"
334,7ce905a29e6b62683ae1548696395934,light source,"[{'label': 'A', 'text': 'hallway'}, {'label': 'B', 'text': 'sky'}, {'label': 'C', 'text': 'flashlight'}, {'label': 'D', 'text': 'books'}, {'label': 'E', 'text': 'candy'}]",You need a like source to enjoy what communication item?,"['communication', 'need', 'like', 'item', 'source']"
335,6c9d67a10f24fd92629620a6e9344dff,house,"[{'label': 'A', 'text': 'rooms'}, {'label': 'B', 'text': 'out house'}, {'label': 'C', 'text': 'basement'}, {'label': 'D', 'text': 'living room'}, {'label': 'E', 'text': 'bathroom'}]",The separate areas in your house are called what?,"['areas', 'house', 'separate', 'called']"
336,51a8956459f8b2e074f0b9c7ed17500c,pen,"[{'label': 'A', 'text': 'classroom'}, {'label': 'B', 'text': 'pocket'}, {'label': 'C', 'text': 'friend'}, {'label': 'D', 'text': ""neighbor's house""}, {'label': 'E', 'text': 'desk drawer'}]",What is the closest place where you could borrow a pen?,"['pen', 'borrow', 'place', 'closest']"
337,95dd791dbe5e9b0c8905211c8401f350,shopping complex,"[{'label': 'A', 'text': 'subarbs'}, {'label': 'B', 'text': 'countryside'}, {'label': 'C', 'text': 'michigan'}, {'label': 'D', 'text': 'suburbia'}, {'label': 'E', 'text': 'big city'}]","Jill is at a shopping complex surrounded by traffic and large cities, where is she?","['jill', 'shopping', 'cities', 'traffic', 'surrounded']"
338,25b000b2707cf0f53326e5b50380c442,air conditioner,"[{'label': 'A', 'text': 'humidity'}, {'label': 'B', 'text': 'house'}, {'label': 'C', 'text': 'office building'}, {'label': 'D', 'text': 'texas'}, {'label': 'E', 'text': 'warm climates'}]",What state is likely to have an abundance of air conditioners?,"['state', 'air', 'conditioners', 'abundance', 'likely']"
339,19fa764527b857aa677b1eb05d493ad7,beaver,"[{'label': 'A', 'text': 'books'}, {'label': 'B', 'text': 'ontario'}, {'label': 'C', 'text': 'woodlands'}, {'label': 'D', 'text': 'washington'}, {'label': 'E', 'text': 'magnet'}]",Beaver went to school near DC and went for a vacation in Canada.  During his vacation he bought many souvenirs. What is something he might have bought?,"['beaver', 'souvenirs', 'vacation', 'canada', 'school']"
340,f912e19d112c410cac12024421f42688,security,"[{'label': 'A', 'text': 'concert'}, {'label': 'B', 'text': 'university'}, {'label': 'C', 'text': 'airport'}, {'label': 'D', 'text': 'office'}, {'label': 'E', 'text': 'home'}]",Where would you install a security system?,"['security', 'install']"
341,d33f1f8978e37dc80c46433c37e962f2,cigarette,"[{'label': 'A', 'text': 'tobacconist shop'}, {'label': 'B', 'text': 'mouth'}, {'label': 'C', 'text': 'ashtray'}, {'label': 'D', 'text': 'carton'}, {'label': 'E', 'text': 'hand'}]",What holds a cigarette being lit?,"['cigarette', 'holds', 'lit']"
342,190df9ea1a3c098c5c5eba943639d455,playing guitar,"[{'label': 'A', 'text': 'compose song'}, {'label': 'B', 'text': 'pick'}, {'label': 'C', 'text': 'practice'}, {'label': 'D', 'text': 'have fun'}, {'label': 'E', 'text': 'desire'}]",What does someone have for a lead person playing guitar who is attractive?,"['guitar', 'attractive', 'person', 'playing', 'lead']"
343,1369d9e90a997efbcf35df7d89d8e3a0,happy,"[{'label': 'A', 'text': 'unfortunate'}, {'label': 'B', 'text': 'disillusioned'}, {'label': 'C', 'text': 'inappropriate'}, {'label': 'D', 'text': 'disenchanted'}, {'label': 'E', 'text': 'sadness'}]","He expected a happy life, but when he was subjected to hardship over and over again, what did he feel?","['hardship', 'life', 'subjected', 'feel', 'happy']"
344,1bc6614aaf1dd7f12737e63401112ab3,human,"[{'label': 'A', 'text': 'school'}, {'label': 'B', 'text': 'mortuary'}, {'label': 'C', 'text': 'television'}, {'label': 'D', 'text': 'conclave'}, {'label': 'E', 'text': 'stadium'}]",Where do humans gather for sports?,"['sports', 'gather', 'humans']"
345,cc1c2cc873f9a8de8d74759c3153878b,light source,"[{'label': 'A', 'text': 'sky'}, {'label': 'B', 'text': 'torch'}, {'label': 'C', 'text': 'books'}, {'label': 'D', 'text': 'house'}, {'label': 'E', 'text': 'lamp'}]",Where is the most powerful light source?,"['light', 'powerful', 'source']"
346,ecbed1b7fe87e1981d5f9fa528d31b46,reproducing,"[{'label': 'A', 'text': 'bizarre'}, {'label': 'B', 'text': 'offspring'}, {'label': 'C', 'text': 'fun'}, {'label': 'D', 'text': 'propagation'}, {'label': 'E', 'text': 'birth'}]","They loved reproducing the night with their friends every year, it was the most what thing most of them do?","['reproducing', 'friends', 'year', 'night', 'thing']"
347,7cf9d225a1d655aedd9cc0eaaed2bccb,climbing,"[{'label': 'A', 'text': 'getting higher'}, {'label': 'B', 'text': 'falling down'}, {'label': 'C', 'text': 'intoxication'}, {'label': 'D', 'text': 'exhilaration'}, {'label': 'E', 'text': 'exhaustion'}]","the trainee had been climbing ladders all day and passed the test, when he got home he collapsed on the couch from what?","['trainee', 'ladders', 'climbing', 'collapsed', 'couch']"
348,a423b820e1675ce51d2eb829c518e59f,playroom,"[{'label': 'A', 'text': 'building'}, {'label': 'B', 'text': 'preschool'}, {'label': 'C', 'text': 'big house'}, {'label': 'D', 'text': 'nursery school'}, {'label': 'E', 'text': 'toy'}]",The kids were all in the playroom when the parents came to pick their children up from where?,"['playroom', 'children', 'kids', 'parents', 'came']"
349,1fa9eedb707a37f897783adb251381b0,running,"[{'label': 'A', 'text': 'breathlessness'}, {'label': 'B', 'text': 'increased heart rate'}, {'label': 'C', 'text': 'calluses'}, {'label': 'D', 'text': 'tiredness'}, {'label': 'E', 'text': 'lactic buildup'}]",Running when you're out of shape can easily lead to something that might be distressing and uncomfortable.  What can it lead to.,"['running', 'uncomfortable', 'distressing', 'shape', 'easily']"
350,bb375dbd3d47d3c58b60de4db9531e1b_1,central passage,"[{'label': 'A', 'text': 'piramid'}, {'label': 'B', 'text': 'arena'}, {'label': 'C', 'text': 'large building'}, {'label': 'D', 'text': 'public building'}, {'label': 'E', 'text': 'tomb'}]",The central passage of what leads to an area where a person of royal birth is put to rest?,"['birth', 'royal', 'passage', 'central', 'area']"
351,4e82ba7b8a1197b741e0c7c1ea9a0783,person,"[{'label': 'A', 'text': 'more leisure time'}, {'label': 'B', 'text': 'own house'}, {'label': 'C', 'text': 'acquire wealth'}, {'label': 'D', 'text': 'not feel pain'}, {'label': 'E', 'text': 'a vacation'}]",What does a person want to do by working?,"['working', 'want', 'person', 'does']"
352,3bb8f309e1f19bb386b96985389a515e,procreate,"[{'label': 'A', 'text': 'moan'}, {'label': 'B', 'text': 'die'}, {'label': 'C', 'text': 'std'}, {'label': 'D', 'text': 'moaning'}, {'label': 'E', 'text': 'kiss'}]",How does one start the process of procreate?,"['procreate', 'start', 'process', 'does']"
353,4434076be3f84f19a91fcd653a9047ec,performing,"[{'label': 'A', 'text': 'accolades'}, {'label': 'B', 'text': 'injury'}, {'label': 'C', 'text': 'tiredness'}, {'label': 'D', 'text': 'do best'}, {'label': 'E', 'text': 'stay home'}]",To be successful while performing what must you do?,"['performing', 'successful']"
354,b164f62bb040e08499661827da2c2db4,rung,"[{'label': 'A', 'text': 'highchair'}, {'label': 'B', 'text': 'rocking chair'}, {'label': 'C', 'text': 'straight chair'}, {'label': 'D', 'text': 'rocking chair'}, {'label': 'E', 'text': 'folding chair'}]",What type of chair has a rung?,"['chair', 'rung', 'type']"
355,f544ba6dc7de86da942d18bc0396a105,discovering truth,"[{'label': 'A', 'text': 'asking questions'}, {'label': 'B', 'text': 'learning'}, {'label': 'C', 'text': 'crying'}, {'label': 'D', 'text': 'surprise'}, {'label': 'E', 'text': 'feeling hurt'}]",What does someone experience when they discovering truth that is sad?,"['discovering', 'sad', 'truth', 'experience', 'does']"
356,633e38c3ad3eaff6fbd006399d22b336,staircase,"[{'label': 'A', 'text': 'mansion'}, {'label': 'B', 'text': 'school'}, {'label': 'C', 'text': 'house'}, {'label': 'D', 'text': 'palace'}, {'label': 'E', 'text': 'cellar'}]",Where kind of structure are you in if there is a fancy chandelier next to a staircase?,"['chandelier', 'staircase', 'structure', 'fancy', 'kind']"
357,9b75b7316b6f6fd1c28430fabf918502,answering questions,"[{'label': 'A', 'text': 'teaching'}, {'label': 'B', 'text': 'panic'}, {'label': 'C', 'text': 'discussion'}, {'label': 'D', 'text': 'correct'}, {'label': 'E', 'text': 'funeral'}]",Asking and answering questions is essential for a lively what?,"['answering', 'questions', 'lively', 'asking', 'essential']"
358,98efaf3f3a9c78e4c56e2880a4e7d451,writing program,"[{'label': 'A', 'text': 'bugs'}, {'label': 'B', 'text': 'mud'}, {'label': 'C', 'text': 'unexpected results'}, {'label': 'D', 'text': 'loop'}, {'label': 'E', 'text': 'need to integrate'}]",Sally was writing a program in basic.  It wouldn't complete or stop.  It was stuck in what?,"['program', 'basic', 'writing', 'stuck', 'sally']"
359,57accd1c707c9e7b390991cee7e9fc3d,safe,"[{'label': 'A', 'text': 'in danger'}, {'label': 'B', 'text': 'unsafe'}, {'label': 'C', 'text': 'harmful'}, {'label': 'D', 'text': 'insecure'}, {'label': 'E', 'text': 'obesity'}]","She bought a home alarm to try to feel safe, but she still felt vulnerable and what of herself?","['alarm', 'vulnerable', 'safe', 'home', 'felt']"
360,2951a7f61d0f4825138930fecc2df16f,backdrop,"[{'label': 'A', 'text': 'a tornado'}, {'label': 'B', 'text': 'photography studio'}, {'label': 'C', 'text': 'theater'}, {'label': 'D', 'text': 'photo studio'}, {'label': 'E', 'text': 'stage setting'}]",Joe stood in front of the backdrop and watched as the hands prepared the what?,"['joe', 'backdrop', 'stood', 'hands', 'prepared']"
361,e9651dacc35dfe3a0428cbe8c77b1047,fruit,"[{'label': 'A', 'text': 'go off'}, {'label': 'B', 'text': 'decay'}, {'label': 'C', 'text': 'grow mold'}, {'label': 'D', 'text': 'taste sweet'}, {'label': 'E', 'text': 'keep fresh'}]","The trucks transporting the fruit had refrigerated trailers, this was to help do what to the produce?","['fruit', 'refrigerated', 'produce', 'transporting', 'trucks']"
362,eeab50c5a049aef9f1ecfe8f7a872b05,current,"[{'label': 'A', 'text': 'old news'}, {'label': 'B', 'text': 'tomorrow'}, {'label': 'C', 'text': 'outdated'}, {'label': 'D', 'text': 'now'}, {'label': 'E', 'text': 'later'}]",It's important to keep your software current or the security features may be what?,"['security', 'features', 'software', 'important', 'current']"
363,fb3c859b32e6ee649504ea10def6256d,babies,"[{'label': 'A', 'text': 'sleep soundly'}, {'label': 'B', 'text': 'like spinach'}, {'label': 'C', 'text': 'giggle'}, {'label': 'D', 'text': 'clap hands'}, {'label': 'E', 'text': 'cry'}]","If a baby is typical, what does it not do?","['baby', 'typical', 'does']"
364,bc7e740fe5e8935a28bdfe40760cd3aa,pass class,"[{'label': 'A', 'text': 'study hard'}, {'label': 'B', 'text': 'smart'}, {'label': 'C', 'text': 'study'}, {'label': 'D', 'text': 'homework'}, {'label': 'E', 'text': 'turn in assignments'}]",What do you have to be to pass class?,"['class', 'pass']"
365,b2e103d4b84cfb586a17628c98e10608,kissing,"[{'label': 'A', 'text': 'get cold'}, {'label': 'B', 'text': 'runny nose'}, {'label': 'C', 'text': 'herpes'}, {'label': 'D', 'text': 'catch cold'}, {'label': 'E', 'text': 'sexual stimulation'}]",What might prolonged kissing lead to?,"['kissing', 'prolonged', 'lead']"
366,a086e49b7864619b40e2b96e4463ca03,horse,"[{'label': 'A', 'text': 'washington'}, {'label': 'B', 'text': 'farmyard'}, {'label': 'C', 'text': 'glue factory'}, {'label': 'D', 'text': 'race track'}, {'label': 'E', 'text': 'painting'}]",Where might a horse wander around?,"['horse', 'wander']"
367,04a281e57410baffbbff0b6f94d948f8,lady,"[{'label': 'A', 'text': 'grocery store'}, {'label': 'B', 'text': 'church'}, {'label': 'C', 'text': 'supermarket'}, {'label': 'D', 'text': 'retreat'}, {'label': 'E', 'text': 'bathroom'}]","The lady sought enlightenment and belonging, where did he go?","['enlightenment', 'lady', 'belonging', 'sought', 'did']"
368,2da8b0db736e3566400346d97c87ed3d,person,"[{'label': 'A', 'text': 'self esteem'}, {'label': 'B', 'text': 'acquire wealth'}, {'label': 'C', 'text': 'own house'}, {'label': 'D', 'text': 'delicious food'}, {'label': 'E', 'text': 'beautiful flowers'}]","A person wanting to be successful needs to work on many things, the most important of which is having high what?","['successful', 'high', 'work', 'needs', 'important']"
369,3dc9043ab70ad772e965abea20eedbed,have lunch,"[{'label': 'A', 'text': 'prepare food'}, {'label': 'B', 'text': 'find food'}, {'label': 'C', 'text': 'have time for'}, {'label': 'D', 'text': 'buy food'}, {'label': 'E', 'text': 'get food'}]",In order to have a hot lunch what do you need to do first?,"['lunch', 'order', 'hot', 'need']"
370,ff504d5cebb63437d7fe4ae3f4b4fea6,reading book,"[{'label': 'A', 'text': 'enlightenment'}, {'label': 'B', 'text': 'philosophy'}, {'label': 'C', 'text': 'learn things'}, {'label': 'D', 'text': 'nightmares'}, {'label': 'E', 'text': 'entertainment'}]",James did a research report on reading books. It is one of the oldest forms of what?,"['books', 'reading', 'research', 'james', 'oldest']"
371,631da190b213e7333fca35ad459b72be,trash,"[{'label': 'A', 'text': 'garbage dump'}, {'label': 'B', 'text': 'subway'}, {'label': 'C', 'text': 'hospital'}, {'label': 'D', 'text': 'dumpster'}, {'label': 'E', 'text': 'dustbin'}]",What place might have a lot of trash that is not supposed to be there?,"['trash', 'place', 'lot', 'supposed']"
372,8c29212609efe7c3a29f5edcc0bb5e1e,marmot,"[{'label': 'A', 'text': 'study hall'}, {'label': 'B', 'text': 'great plains'}, {'label': 'C', 'text': 'north america'}, {'label': 'D', 'text': 'countryside'}, {'label': 'E', 'text': 'encyclopedia'}]",How can a student learn about a marmot?,"['marmot', 'learn', 'student']"
373,ce1d9ce5e1a06446c90cfbc4d7c3157d,person,"[{'label': 'A', 'text': 'acknowledgment'}, {'label': 'B', 'text': 'receive gifts'}, {'label': 'C', 'text': 'headache'}, {'label': 'D', 'text': 'third degree burns'}, {'label': 'E', 'text': 'understand themselves'}]",What may a person get to help them feel respected?,"['respected', 'feel', 'person', 'help']"
